,lat,lon,point_id,cluster_id
198,40.509669,-3.3723970000000003,4420437893,4
199,40.4238169,-3.7063922999999996,5435229626,1
200,40.4262435,-3.5364847000000004,1993099397,3
201,40.4785293,-3.7049852999999997,5335619612,1
202,40.4207003,-3.7039214,3506705806,1
203,40.4275059,-3.5323580000000003,2339568034,3
204,40.4444864,-3.8150133000000004,4577742977,0
205,40.289879799999994,-3.8158648,1117351614,2
206,40.452324600000004,-3.7821942,1552560371,1
207,40.414660999999995,-3.5537398000000002,3349872119,3
208,40.315609,-3.4778994,266168452,3
209,40.4891508,-3.3560067000000005,4938968948,4
210,40.3290467,-3.8651931000000004,1783003803,2
211,40.4290419,-3.6032044,170945456,1
212,40.2950056,-3.7872057999999997,1933387533,2
213,40.492710100000004,-3.6115983999999997,1824595523,1
214,40.4520978,-3.8682996,4798634323,0
215,40.493142600000006,-3.6752214,4486716787,1
216,40.371255,-3.6929986000000006,4959088618,1
217,40.542494299999994,-3.6520386,5866170518,1
218,40.2769396,-3.5928767999999995,4393693201,3
219,40.4472766,-3.6663464999999995,3645135030,1
220,40.5679456,-3.5057056,6235738788,4
221,40.4464433,-3.6855252,7660853418,1
222,40.4842745,-3.6250995,3577606559,1
223,40.489870700000004,-3.7026257000000005,266168567,1
224,40.3537393,-3.7054352999999995,3471359804,1
225,40.4289948,-3.5612352,3974952658,3
226,40.4249777,-3.5383059,3098535106,3
227,40.4922093,-3.7063129999999997,4273874024,1
228,40.4743666,-3.7069566,5340926630,1
229,40.2829755,-3.7948492,1857009653,2
230,40.477533,-3.71182,6238646396,1
231,40.4099113,-3.7070296999999997,2755071743,1
232,40.4800268,-3.7007230000000004,3888952162,1
233,40.4388456,-3.8224959000000003,1030103269,0
234,40.434572100000004,-3.6572167999999996,4596525109,1
235,40.4461148,-3.667025,3164959409,1
236,40.2928666,-3.7861071,1900520980,2
237,40.424776200000004,-3.692219,6841119459,1
238,40.279867100000004,-3.7902267999999997,1888352202,2
239,40.4232596,-3.6690720999999997,4710185992,1
240,40.535431700000004,-3.6358123,7443515165,1
241,40.4117803,-3.912518,2653103663,0
242,40.4454617,-3.5332885000000003,1993130190,3
243,40.4325417,-3.7040802999999998,5358880265,1
244,40.4133928,-3.7023763,4387730204,1
245,40.4950713,-3.5676095,5279313721,1
246,40.3502862,-3.7041236000000004,3136660345,1
247,40.437720299999995,-3.6951089999999995,7892603718,1
248,40.425132399999995,-3.5360806000000005,4205964042,3
249,40.483609200000004,-3.701853,4214003238,1
250,40.337692700000005,-3.7729237,4209888616,2
251,40.35373870000001,-3.5158413,506887872,3
252,40.3986419,-3.6943896,4957328526,1
253,40.4119831,-3.7001644999999996,3646386035,1
254,40.370234,-3.6591869,8360175368,1
255,40.4308255,-3.7953133,2276021333,1
256,40.4206734,-3.6996589999999996,3160923376,1
257,40.456095399999995,-3.7036747,3393550136,1
258,40.496073100000004,-3.6525362,8214161796,1
259,40.4275162,-3.5381248999999997,2936941350,3
260,40.447207299999995,-3.5870973,4621851018,1
261,40.441264600000004,-3.6923567000000004,1754819488,1
262,40.4036669,-3.7006404,170951743,1
263,40.456084600000004,-3.4571736000000004,7671719568,3
264,40.5451803,-3.6553837,3050581318,1
265,40.294583,-3.7448330000000003,287009840,2
266,40.3434467,-3.7040610000000003,5277729508,1
267,40.3581381,-3.9027002,6451529388,2
268,40.5654832,-3.5031651,6054677284,4
269,40.402046999999996,-3.78221,4790363425,1
270,40.354290999999996,-3.900353,7515936643,2
271,40.353086499999996,-3.5459724,6279793685,3
272,40.3907092,-3.7534611000000004,659953006,1
273,40.3216606,-3.7779,2745884018,2
274,40.3573083,-3.7028282,3914658536,1
275,40.2960021,-3.4318711000000004,266170795,3
276,40.4170291,-3.8208059000000003,6313090587,0
277,40.2880473,-3.7940635,1854116017,2
278,40.437727,-3.6892062999999995,1366539657,1
279,40.4832322,-3.6362761,4614694583,1
280,40.400206,-3.6982540999999998,8381762252,1
281,40.2971999,-3.8016956,2145766667,2
282,40.3212304,-3.7564422999999993,4210482958,2
283,40.424718799999994,-3.5477309999999997,3205247391,3
284,40.4645783,-3.6952760000000002,4109404081,1
285,40.4514028,-3.8169097,4581542454,0
286,40.4361614,-3.6415152,4710186506,1
287,40.367098999999996,-3.4870980000000005,1825026828,3
288,40.431413,-3.6996290999999997,6437074080,1
289,40.446862700000004,-3.6676979,4234306672,1
290,40.48880629999999,-3.3487017999999997,4938697925,4
291,40.410731899999995,-3.6585089999999996,8280534413,1
292,40.4553365,-3.7157638,4975923869,1
293,40.4245065,-3.7066578999999997,8097379915,1
294,40.382695399999996,-3.6197657999999997,7330778504,3
295,40.431358200000005,-3.6622093999999996,25531702,1
296,40.4748657,-3.8570277,1074924334,0
297,40.442826200000006,-3.7051547,2972892276,1
298,40.4122266,-3.6982147000000003,3981547226,1
299,40.4298193,-3.6069089,4502248838,1
300,40.4092503,-3.6388661,7827910473,1
301,40.4325411,-3.7232937000000006,4629614994,1
302,40.4138941,-3.7024209999999997,4387723479,1
303,40.438941299999996,-3.8155409,4577711908,0
304,40.393852700000004,-3.6828383999999996,317371853,1
305,40.3870945,-3.7272760000000003,4974146533,1
306,40.43975820000001,-3.6523197999999995,5903943196,1
307,40.29287539999999,-3.7967788999999996,2917388352,2
308,40.4440804,-3.6342428,4554381713,1
309,40.4387304,-3.7086688999999997,4490050251,1
310,40.429969299999996,-3.6846852,8382054376,1
311,40.421265600000005,-3.5310078999999996,1939618931,3
312,40.2816576,-3.8146705,1116641631,2
313,40.4340752,-3.6846050000000004,3269581734,1
314,40.445111600000004,-3.6109203,5695564872,1
315,40.4599484,-3.4688279000000004,1550640210,3
316,40.4487804,-3.6779009,1506820933,1
317,40.4641749,-3.6418311,4212252726,1
318,40.348883799999996,-3.7144987,5351011380,1
319,40.462416499999996,-3.7022154,3475282510,1
320,40.3613283,-3.6927044,3328399753,1
321,40.4081336,-3.6461837,6429218174,1
322,40.436018100000005,-3.7190607000000004,4456027492,1
323,40.423877399999995,-3.5669142,3249046676,3
324,40.4588395,-3.7025454,2821310034,1
325,40.2837338,-3.7922048999999998,3285741269,2
326,40.4242727,-3.538503,2937501987,3
327,40.4247529,-3.6980449,3927597016,1
328,40.3583257,-3.7457509,559987517,1
329,40.4851875,-3.6563292,4332486269,1
330,40.4605996,-3.6974426,5843541879,1
331,40.3497365,-3.6938531,3517278439,1
332,40.277741799999994,-3.8073733,266168861,2
333,40.4708125,-3.6917294000000003,3770327488,1
334,40.4239919,-3.6746760000000003,3907364067,1
335,40.4134,-3.5202285000000004,3623902997,3
336,40.5630101,-3.4986347999999996,5684480012,4
337,40.484794,-3.7008904,3715538786,1
338,40.331006200000004,-3.7687362,3826693727,2
339,40.436403600000006,-3.8257875,4565474625,0
340,40.4225559,-3.5718722,3899945106,3
341,40.405225099999996,-3.5862121,2048774422,3
342,40.4599832,-3.4754785000000004,247057355,3
343,40.4564818,-3.6341354,3327088569,1
344,40.333607,-3.838482,4907297485,2
345,40.3242275,-3.7792208,2745884059,2
346,40.492167200000004,-3.7057352999999997,2460171665,1
347,40.474300799999995,-3.8590077000000003,6313090621,0
348,40.4225145,-3.7062915000000003,2692581929,1
349,40.466868700000006,-3.870678,6313090530,0
350,40.5458315,-3.6896107000000002,7100304481,1
351,40.553120299999996,-3.6388822999999997,266171150,1
352,40.429803,-3.7222923999999997,4625352956,1
353,40.4268742,-3.7093148,4823975333,1
354,40.467868700000004,-3.7158665999999996,5385729645,1
355,40.3915733,-3.6750726,306044760,1
356,40.427066700000005,-3.5696019,266172086,3
357,40.4775265,-3.6495013,4466724781,1
358,40.3051264,-3.9223937999999996,718857775,2
359,40.303311799999996,-3.4564345999999997,5370342218,3
360,40.493685600000006,-3.6596916,2606650867,1
361,40.3032049,-3.4525765,2169091029,3
362,40.33557020000001,-3.7767373999999996,560448772,2
363,40.4040143,-3.6078675000000002,3745143469,3
364,40.4691258,-3.5813300000000003,6028488463,1
365,40.4147471,-3.6905151,6023449647,1
366,40.4090255,-3.7002464,750503123,1
367,40.448161999999996,-3.700365,4307155390,1
368,40.419476700000004,-3.7968077000000005,4856115510,1
369,40.469452600000004,-3.6990817000000003,3770275284,1
370,40.457497100000005,-3.7068171999999997,3916792342,1
371,40.473628399999996,-3.8792977999999994,1187761731,0
372,40.4259408,-3.6983107000000004,4816066524,1
373,40.4882587,-3.6124668,965441978,1
374,40.4646582,-3.6950461000000003,3208755412,1
375,40.3216081,-3.8708012000000003,2487891200,2
376,40.382071200000006,-3.6989842000000004,4339921357,1
377,40.438843,-3.6395888,3541257608,1
378,40.42317620000001,-3.7073718,2676856258,1
379,40.4485276,-3.6584621,4112184930,1
380,40.427660499999995,-3.5272801,1985091065,3
381,40.4597591,-3.4603406000000003,7942872670,3
382,40.4895966,-3.6890608,4309799630,1
383,40.4162911,-3.7073486000000004,3507556973,1
384,40.4226347,-3.7075532999999994,4874727707,1
385,40.457786299999995,-3.6999052000000003,3882106929,1
386,40.3972989,-3.7154845,7126688160,1
387,40.4072896,-3.6774776,6437074835,1
388,40.4257352,-3.5363518,3294593972,3
389,40.410076399999994,-3.6521439,2948043159,1
390,40.3967811,-3.7440537000000003,2304484485,1
391,40.46332039999999,-3.7223241000000002,6069158985,1
392,40.419128,-3.6643537000000004,3151399897,1
393,40.4523684,-3.4660468,1471049755,3
394,40.408892,-3.6150421,6164335622,1
395,40.424283100000004,-3.7042742999999994,8176155167,1
396,40.4355482,-3.7981848,4705553295,0
397,40.4851679,-3.6529335,2992592835,1
398,40.3009427,-3.7808233,1879649405,2
399,40.410756799999994,-3.6551312000000005,6429218108,1
400,40.324305100000004,-3.84829,6331707037,2
401,40.357313899999994,-3.8002537000000003,4279131049,2
402,40.4074182,-3.6490975,2943834913,1
403,40.4026734,-3.6435188999999997,2944066798,1
404,40.35710529999999,-3.7774549,4988304523,2
405,40.4778641,-3.7228038999999997,266170798,1
406,40.4345802,-3.6358731,3274458388,1
407,40.4862321,-3.3507722999999996,4961602222,4
408,40.4327162,-3.7316366999999997,4111606014,1
409,40.3850061,-3.6088791,3216802761,3
410,40.484603299999996,-3.3476464999999997,4925194447,4
411,40.4234084,-3.6750998,2702000232,1
412,40.4215917,-3.6973896,1718183544,1
413,40.4565274,-3.6594973,3152800856,1
414,40.436257899999994,-3.6416058,3541257280,1
415,40.4061474,-3.6468678999999997,4112128786,1
416,40.425431599999996,-3.6838566,6189835660,1
417,40.4822046,-3.7176199999999997,2484900678,1
418,40.32933189999999,-3.7677656,6717367503,2
419,40.4617751,-3.6976354,3258896842,1
420,40.5045083,-3.7101375,8210128157,1
421,40.4066005,-3.877159,266170057,0
422,40.4620531,-3.7049907999999996,2820677835,1
423,40.3392896,-3.758872,313517884,2
424,40.4354724,-3.7993468,309211257,0
425,40.4070126,-3.6508131,2946476334,1
426,40.385605,-3.7826882000000004,7126243710,1
427,40.4417357,-3.4604287000000005,7801717910,3
428,40.291219,-3.7469449,266169033,2
429,40.2843224,-3.9138414,3274317315,2
430,40.455685700000004,-3.5605097000000003,5058477191,1
431,40.405541299999996,-3.6914671,266167515,1
432,40.321600700000005,-3.8694759,4938849915,2
433,40.2695304,-3.7651756,2828805289,2
434,40.4242499,-3.7088872999999998,2681923261,1
435,40.291132700000006,-3.7875925,2126771600,2
436,40.4251221,-3.7039864999999996,8097254084,1
437,40.463900200000005,-3.6346977999999996,2917952577,1
438,40.415775700000005,-3.6744665000000003,1890102300,1
439,40.3917,-3.6336297999999996,1448407557,1
440,40.462740000000004,-3.6160733,5434971969,1
441,40.3577148,-3.6877633999999997,5193943853,1
442,40.4743098,-3.7210654,3645098047,1
443,40.432237799999996,-3.7229995000000002,4629614997,1
444,40.4138899,-3.7271137000000003,2430572447,1
445,40.4203064,-3.5751077000000007,3069298380,3
446,40.4051609,-3.6963875,3654803126,1
447,40.3497305,-3.6985212,1740271336,1
448,40.405812100000006,-3.6710106,4460190609,1
449,40.380722399999996,-3.6364035000000006,7025492030,3
450,40.3215893,-3.7532132000000007,1425272383,2
451,40.419196,-3.6714968,8316783093,1
452,40.349892100000005,-3.6965398,3521872865,1
453,40.4769838,-3.393908,4935812901,4
454,40.4477811,-3.8010663,4746850838,0
455,40.44898189999999,-3.7305182999999995,3677355657,1
456,40.4203943,-3.5298998999999998,2096571898,3
457,40.4257403,-3.5423468999999996,266170755,3
458,40.441223,-3.7213117,2451974776,1
459,40.285329499999996,-3.8166271000000003,1116641655,2
460,40.416794,-3.7086095,2586616685,1
461,40.3858488,-3.6879485,3218065187,1
462,40.279772799999996,-3.8143089999999997,1117354197,2
463,40.4547158,-3.4577864000000003,7667748131,3
464,40.3661674,-3.6914860000000003,4936966984,1
465,40.4290464,-3.5317589,1985091066,3
466,40.3821179,-3.4099160000000004,6292848541,3
467,40.359643299999995,-3.6854004000000002,5208263292,1
468,40.4205695,-3.5279925000000003,3294556673,3
469,40.4307724,-3.7216517999999996,4632218617,1
470,40.387888000000004,-3.6717169999999997,1251048892,1
471,40.5249391,-3.6863398999999997,319211865,1
472,40.4490693,-3.7305324,330261423,1
473,40.404700399999996,-3.8889038,4582888536,0
474,40.399023799999995,-3.6222025999999996,2874783284,1
475,40.4228891,-3.6225078,2987662851,1
476,40.329092100000004,-3.7528301,4230248829,2
477,40.436608,-3.4720326,7798828309,3
478,40.333002,-3.7541801,4254245101,2
479,40.3564555,-3.6952887999999997,3136755765,1
480,40.3963299,-3.6911319,266171845,1
481,40.420587899999994,-3.6192549,3183282861,1
482,40.4277425,-3.7041440999999997,3730445917,1
483,40.271395299999995,-3.8341830999999997,3249207066,2
484,40.3980637,-3.682784,6437074843,1
485,40.4116937,-3.7038772000000004,3646414401,1
486,40.4901312,-3.3501693,4938852935,4
487,40.3603859,-3.6968620000000003,3314299151,1
488,40.398142799999995,-3.7023172,6757038948,1
489,40.4223528,-3.5339424,1985840308,3
490,40.424688399999994,-3.5656526,3048810707,3
491,40.343475500000004,-3.5243667000000003,4003127723,3
492,40.413631200000005,-3.7084171,3387511789,1
493,40.42345,-3.7080187999999996,8094474779,1
494,40.4627183,-3.694321,3258897096,1
495,40.5178139,-3.6592354,4989963196,1
496,40.410757200000006,-3.7074851000000004,1326907774,1
497,40.431416600000006,-3.6993077000000003,5482655545,1
498,40.5550928,-3.3274150000000002,5180477406,4
499,40.4386658,-3.6538239999999997,4623524490,1
500,40.430750599999996,-3.7133483999999997,4594605713,1
501,40.347024600000005,-3.7062669,3621303595,1
502,40.471464700000006,-3.5811877,5004872836,1
503,40.459055299999996,-3.4828565,2125732589,3
504,40.439444,-3.7122422,4311812545,1
505,40.45143,-3.4722063999999997,951467426,3
506,40.27656470000001,-3.7886066,1854699488,2
507,40.411125,-3.7581829,4108429786,1
508,40.421321899999995,-3.7143817,6627351484,1
509,40.4342998,-3.7144866000000003,4637824961,1
510,40.45193,-3.4684675000000005,1596651282,3
511,40.4523854,-3.5955114999999997,1298911525,1
512,40.459418299999996,-3.4478065000000004,1454382571,3
513,40.4821371,-3.3546297,4957243687,4
514,40.4627305,-3.6289811000000003,5726626944,1
515,40.519069,-3.9011106,3625760901,0
516,40.467434399999995,-3.8673827000000003,1074924224,0
517,40.367882200000004,-3.6899905,266168007,1
518,40.3238718,-3.7157801,4202046772,2
519,40.4904281,-3.6925251000000006,4558902247,1
520,40.354399799999996,-3.7038654,3906338863,1
521,40.476723,-3.6646498,3135697131,1
522,40.4626431,-3.6279334000000003,5938424200,1
523,40.3980999,-3.7730924,2316161843,1
524,40.402611900000004,-3.7044705999999996,3212224476,1
525,40.42247879999999,-3.7077763,3312755512,1
526,40.389720700000005,-3.4931507000000006,1815850900,3
527,40.409780700000006,-3.6860002,6170945512,1
528,40.347330299999996,-3.8345297999999994,3156684879,2
529,40.412500200000004,-3.7321487,1529082692,1
530,40.4678663,-3.6379947,5296021156,1
531,40.3435166,-3.7477182,2576189926,2
532,40.3488886,-3.6957261,3512394722,1
533,40.48548529999999,-3.635679,4603716350,1
534,40.427018200000006,-3.5352404,2204483572,3
535,40.4450114,-3.7087567000000004,1203847127,1
536,40.3596901,-3.689892,5214516714,1
537,40.4132666,-3.8963199,3336291601,0
538,40.3470876,-3.5235317000000004,4511436624,3
539,40.4093661,-3.7010709000000004,2457654408,1
540,40.4524026,-3.7174212,339823949,1
541,40.352895000000004,-3.7008104,3225554799,1
542,40.4233427,-3.7121148,4125449754,1
543,40.4792306,-3.7142215,3145903325,1
544,40.4068796,-3.69605,318314273,1
545,40.4770741,-3.8715684,4100193686,0
546,40.454342100000005,-3.4692718,6486662839,3
547,40.5199699,-3.9287355,3954363757,0
548,40.4779702,-3.6985026,7995774690,1
549,40.3150375,-3.4784718,2295871382,3
550,40.421974,-3.6968936,3161226309,1
551,40.3905237,-3.6955529,5368114032,1
552,40.422447600000005,-3.6737453999999996,2702178472,1
553,40.451808500000006,-3.8572580999999997,6642498585,0
554,40.478047100000005,-3.6752591,3142368147,1
555,40.4632024,-3.6965440000000003,4109428290,1
556,40.284377899999996,-3.7955202000000003,1916847213,2
557,40.3423249,-3.8264129000000002,5258912421,2
558,40.3488046,-3.6953467000000004,3521872597,1
559,40.443957,-3.7246013,3233026343,1
560,40.3041094,-3.7369894,4156057591,2
561,40.456423,-3.4768171000000003,1631996381,3
562,40.4698479,-3.5695862000000003,1798765306,1
563,40.4330904,-3.6884644,1223809816,1
564,40.4938955,-3.6609479,1449224543,1
565,40.424864,-3.5706921,3683544644,3
566,40.454328000000004,-3.6836785000000005,3634588337,1
567,40.340650399999994,-3.3721906,3537248325,3
568,40.3438831,-3.7145883,3556616836,1
569,40.4769315,-3.6997145,4903969068,1
570,40.4154965,-3.7106388,26213282,1
571,40.4291329,-3.6938953999999997,4732142532,1
572,40.2816166,-3.8073129,3184520831,2
573,40.4249734,-3.7042025,2622900847,1
574,40.436899200000006,-3.4723113,7798808457,3
575,40.4470032,-3.7997961000000005,4761896955,0
576,40.4767856,-3.4822171,871073589,3
577,40.4289326,-3.6547111000000005,307998735,1
578,40.423987100000005,-3.7096406,3196084262,1
579,40.41693239999999,-3.6761411,2496787803,1
580,40.387656799999995,-3.6986881,26624252,1
581,40.387677200000006,-3.7272303,4974146535,1
582,40.401323,-3.755149,6796681208,1
583,40.412338399999996,-3.6934584000000004,6382139612,1
584,40.3464559,-3.7159748999999995,5464653982,1
585,40.4232946,-3.6940559,3426800312,1
